x,t
3.509526928334543605e+00,1.974830549886935849e+00
3.515816403116505118e+00,1.977849828447447500e+00
3.522105877898466630e+00,1.980863433917290362e+00
3.528395352680428143e+00,1.983871557751446080e+00
3.534684827462389656e+00,1.986874385582687808e+00
3.540974302244351168e+00,1.989872097353814873e+00
3.547263777026312681e+00,1.992864867450176991e+00
3.553553251808274194e+00,1.995852864832188711e+00
3.559842726590235706e+00,1.998836253167549426e+00
3.566132201372197219e+00,2.001815190962918933e+00
3.572421676154158732e+00,2.004789831694812285e+00
3.578711150936120244e+00,2.007760323939502545e+00
3.585000625718082201e+00,2.010726811501740929e+00
3.591290100500043714e+00,2.013689433542119822e+00
3.597579575282005226e+00,2.016648324702921879e+00
3.603869050063966739e+00,2.019603615232319349e+00
