x,t
1.389973926813502070e+00,-1.158133502607085585e+00
1.396263401595463582e+00,-1.153322784574135618e+00
1.402552876377425095e+00,-1.148543892476189265e+00
1.408842351159386608e+00,-1.143796969939403496e+00
1.415131825941348120e+00,-1.139082138665857613e+00
1.421421300723309633e+00,-1.134399498092593772e+00
1.427710775505271146e+00,-1.129749125111586761e+00
1.434000250287232880e+00,-1.125131073852311703e+00
1.440289725069194393e+00,-1.120545375528211318e+00
1.446579199851155906e+00,-1.115992038347986881e+00
1.452868674633117418e+00,-1.111471047492247566e+00
1.459158149415078931e+00,-1.106982365155659620e+00
1.465447624197040444e+00,-1.102525930654340014e+00
1.471737098979002178e+00,-1.098101660597848861e+00
1.478026573760963691e+00,-1.093709449124744548e+00
1.484316048542925204e+00,-1.089349168200295814e+00
1.490605523324886716e+00,-1.085020667974577524e+00
1.496894998106848229e+00,-1.080723777198838276e+00
1.503184472888809742e+00,-1.076458303697704899e+00
1.509473947670771476e+00,-1.072224034894490030e+00
1.515763422452732989e+00,-1.068020738386599167e+00
1.522052897234694502e+00,-1.063848162567791134e+00
1.528342372016656014e+00,-1.059706037293835390e+00
1.534631846798617527e+00,-1.055594074587930198e+00
1.540921321580579040e+00,-1.051511969382098011e+00
1.547210796362540552e+00,-1.047459400290664755e+00
1.553500271144502287e+00,-1.043436030411849291e+00
1.559789745926463800e+00,-1.039441508153441385e+00
1.566079220708425312e+00,-1.035475468078535632e+00
1.572368695490386825e+00,-1.031537531767305893e+00
1.578658170272348338e+00,-1.027627308690848507e+00
1.584947645054309850e+00,-1.023744397093204084e+00
1.591237119836271585e+00,-1.019888384877761345e+00
1.597526594618233098e+00,-1.016058850494377275e+00
1.603816069400194610e+00,-1.012255363823690191e+00
1.610105544182156123e+00,-1.008477487055270627e+00
1.616395018964117636e+00,-1.004724775556432137e+00
1.622684493746079148e+00,-1.000996778728723058e+00
1.628973968528040661e+00,-9.972930408493236865e-01
1.635263443310002396e+00,-9.936131018947904625e-01
1.641552918091963909e+00,-9.899564983448068123e-01
1.647842392873925421e+00,-9.863227639638261213e-01
1.654131867655886934e+00,-9.827114305587205667e-01
1.660421342437848446e+00,-9.791220287107695874e-01
1.666710817219809959e+00,-9.755540884805491419e-01
1.673000292001771694e+00,-9.720071400845011755e-01
1.679289766783733207e+00,-9.684807145421714392e-01
1.685579241565694719e+00,-9.649743442933134130e-01
1.691868716347656232e+00,-9.614875637842499323e-01
1.698158191129617745e+00,-9.580199100230750719e-01
1.704447665911579257e+00,-9.545709231034493758e-01
1.710737140693540770e+00,-9.511401466969153784e-01
1.717026615475502505e+00,-9.477271285138102463e-01
1.723316090257464017e+00,-9.443314207329938093e-01
1.729605565039425530e+00,-9.409525804007474736e-01
1.735895039821387043e+00,-9.375901697993112016e-01
1.742184514603348555e+00,-9.342437567856383129e-01
1.748473989385310068e+00,-9.309129151010393510e-01
1.754763464167271803e+00,-9.275972246524730735e-01
1.761052938949233315e+00,-9.242962717663141259e-01
1.767342413731194828e+00,-9.210096494154880187e-01
1.773631888513156341e+00,-9.177369574209186531e-01
1.779921363295117853e+00,-9.144778026282744943e-01
1.786210838077079366e+00,-9.112317990610321328e-01
1.792500312859041101e+00,-9.079985680509043977e-01
1.798789787641002613e+00,-9.047777383466917289e-01
1.805079262422964126e+00,-9.015689462026310608e-01
1.811368737204925639e+00,-8.983718354473155809e-01
1.817658211986887151e+00,-8.951860575342585058e-01
1.823947686768848664e+00,-8.920112715751649102e-01
1.830237161550810177e+00,-8.888471443569607722e-01
1.836526636332771911e+00,-8.856933503436148492e-01
1.842816111114733424e+00,-8.825495716637656862e-01
1.849105585896694937e+00,-8.794154980851387471e-01
1.855395060678656449e+00,-8.762908269767195613e-01
1.861684535460617962e+00,-8.731752632596085917e-01
1.867974010242579475e+00,-8.700685193474626544e-01
1.874263485024541209e+00,-8.669703150773857558e-01
1.880552959806502722e+00,-8.638803776321044570e-01
1.886842434588464235e+00,-8.607984414542249052e-01
1.893131909370425747e+00,-8.577242481533322582e-01
1.899421384152387260e+00,-8.546575464066601402e-01
1.905710858934348773e+00,-8.515980918540204669e-01
1.912000333716310507e+00,-8.485456469876453411e-01
1.918289808498272020e+00,-8.454999810375642966e-01
1.924579283280233533e+00,-8.424608698530959838e-01
1.930868758062195045e+00,-8.394280957810080768e-01
1.937158232844156558e+00,-8.364014475408589888e-01
1.943447707626118071e+00,-8.333807200980052343e-01
1.949737182408079583e+00,-8.303657145347278501e-01
1.956026657190041318e+00,-8.273562379198964312e-01
1.962316131972002831e+00,-8.243521031775644659e-01
1.968605606753964343e+00,-8.213531289548574588e-01
1.974895081535925856e+00,-8.183591394894917936e-01
1.981184556317887369e+00,-8.153699644772307575e-01
1.987474031099848881e+00,-8.123854389395659403e-01
1.993763505881810616e+00,-8.094054030918835796e-01
2.000052980663772129e+00,-8.064297022123529946e-01
2.006342455445733641e+00,-8.034581865117573773e-01
2.012631930227695154e+00,-8.004907110044610086e-01
2.018921405009656667e+00,-7.975271353806920871e-01
2.025210879791618179e+00,-7.945673238803006022e-01
2.031500354573579692e+00,-7.916111451681355771e-01
2.037789829355541205e+00,-7.886584722111651402e-01
2.044079304137502717e+00,-7.857091821574566648e-01
2.050368778919464230e+00,-7.827631562171102342e-01
2.056658253701426187e+00,-7.798202795452346958e-01
2.062947728483387699e+00,-7.768804411270366916e-01
2.069237203265349212e+00,-7.739435336650870578e-01
2.075526678047310725e+00,-7.710094534688138879e-01
2.081816152829272237e+00,-7.680781003462655576e-01
2.088105627611233750e+00,-7.651493774981770191e-01
2.094395102393195263e+00,-7.622231914143633436e-01
2.100684577175156775e+00,-7.592994517724580561e-01
2.106974051957118288e+00,-7.563780713390064747e-01
2.113263526739079801e+00,-7.534589658729191619e-01
2.119553001521041313e+00,-7.505420540312830457e-01
2.125842476303002826e+00,-7.476272572775219949e-01
2.132131951084964339e+00,-7.447144997918981879e-01
2.138421425866926295e+00,-7.418037083843349588e-01
2.144710900648887808e+00,-7.388948124095440217e-01
2.151000375430849321e+00,-7.359877436844308729e-01
2.157289850212810833e+00,-7.330824364077557220e-01
2.163579324994772346e+00,-7.301788270820166460e-01
2.169868799776733859e+00,-7.272768544375260991e-01
2.176158274558695371e+00,-7.243764593586461409e-01
2.182447749340656884e+00,-7.214775848121470769e-01
2.188737224122618397e+00,-7.185801757776515419e-01
2.195026698904579909e+00,-7.156841791801267227e-01
2.201316173686541422e+00,-7.127895438243845305e-01
2.207605648468502935e+00,-7.098962203315479780e-01
2.213895123250464891e+00,-7.070041610774449037e-01
2.220184598032426404e+00,-7.041133201328846347e-01
2.226474072814387917e+00,-7.012236532057773974e-01
2.232763547596349429e+00,-6.983351175850518455e-01
2.239053022378310942e+00,-6.954476720863296269e-01
2.245342497160272455e+00,-6.925612769993132467e-01
2.251631971942233967e+00,-6.896758940368448165e-01
2.257921446724195480e+00,-6.867914862855932778e-01
2.264210921506156993e+00,-6.839080181583279128e-01
2.270500396288118505e+00,-6.810254553477355088e-01
2.276789871070080018e+00,-6.781437647817400993e-01
2.283079345852041531e+00,-6.752629145802848676e-01
2.289368820634003043e+00,-6.723828740135338045e-01
2.295658295415965000e+00,-6.695036134614555934e-01
2.301947770197926513e+00,-6.666251043747484228e-01
2.308237244979888025e+00,-6.637473192370673125e-01
2.314526719761849538e+00,-6.608702315285166495e-01
2.320816194543811051e+00,-6.579938156903701874e-01
2.327105669325772563e+00,-6.551180470909809817e-01
2.333395144107734076e+00,-6.522429019928472904e-01
2.339684618889695589e+00,-6.493683575207973568e-01
2.345974093671657101e+00,-6.464943916312597683e-01
2.352263568453618614e+00,-6.436209830825856404e-01
2.358553043235580127e+00,-6.407481114063893202e-01
2.364842518017541639e+00,-6.378757568798767430e-01
2.371131992799503152e+00,-6.350039004991281377e-01
2.377421467581465109e+00,-6.321325239533077678e-01
2.383710942363426621e+00,-6.292616095997671799e-01
2.390000417145388134e+00,-6.263911404400159810e-01
2.396289891927349647e+00,-6.235211000965314998e-01
2.402579366709311159e+00,-6.206514727903784667e-01
2.408868841491272672e+00,-6.177822433196142882e-01
2.415158316273234185e+00,-6.149133970384517145e-01
2.421447791055195697e+00,-6.120449198371553656e-01
2.427737265837157210e+00,-6.091767981226483553e-01
2.434026740619118723e+00,-6.063090187998019243e-01
2.440316215401080235e+00,-6.034415692533896536e-01
2.446605690183041748e+00,-6.005744373306802775e-01
2.452895164965003261e+00,-5.977076113246488909e-01
2.459184639746965217e+00,-5.948410799577859009e-01
2.465474114528926730e+00,-5.919748323664826284e-01
2.471763589310888243e+00,-5.891088580859737966e-01
2.478053064092849755e+00,-5.862431470358189234e-01
2.484342538874811268e+00,-5.833776895059024081e-01
2.490632013656772781e+00,-5.805124761429352187e-01
2.496921488438734293e+00,-5.776474979374415231e-01
2.503210963220695806e+00,-5.747827462112122809e-01
2.509500438002657319e+00,-5.719182126052102522e-01
2.515789912784618831e+00,-5.690538890679097683e-01
2.522079387566580344e+00,-5.661897678440579451e-01
2.528368862348541857e+00,-5.633258414638400158e-01
2.534658337130503369e+00,-5.604621027324367954e-01
2.540947811912465326e+00,-5.575985447199593992e-01
2.547237286694426839e+00,-5.547351607517481131e-01
2.553526761476388351e+00,-5.518719443990223184e-01
2.559816236258349864e+00,-5.490088894698694766e-01
2.566105711040311377e+00,-5.461459900005614099e-01
2.572395185822272889e+00,-5.432832402471852173e-01
2.578684660604234402e+00,-5.404206346775777270e-01
2.584974135386195915e+00,-5.375581679635550447e-01
2.591263610168157427e+00,-5.346958349734223237e-01
2.597553084950118940e+00,-5.318336307647582029e-01
2.603842559732080453e+00,-5.289715505774612581e-01
2.610132034514041965e+00,-5.261095898270495841e-01
2.616421509296003478e+00,-5.232477440982057360e-01
2.622710984077965435e+00,-5.203860091385559272e-01
2.629000458859926947e+00,-5.175243808526779343e-01
2.635289933641888460e+00,-5.146628552963263825e-01
2.641579408423849973e+00,-5.118014286708698624e-01
2.647868883205811485e+00,-5.089400973179318832e-01
2.654158357987772998e+00,-5.060788577142265598e-01
2.660447832769734511e+00,-5.032177064665852573e-01
2.666737307551696023e+00,-5.003566403071633140e-01
2.673026782333657536e+00,-4.974956560888235124e-01
2.679316257115619049e+00,-4.946347507806891919e-01
2.685605731897580561e+00,-4.917739214638587875e-01
2.691895206679542074e+00,-4.889131653272791311e-01
2.698184681461504031e+00,-4.860524796637690770e-01
2.704474156243465544e+00,-4.831918618661905640e-01
2.710763631025427056e+00,-4.803313094237577907e-01
2.717053105807388569e+00,-4.774708199184845014e-01
2.723342580589350082e+00,-4.746103910217596145e-01
2.729632055371311594e+00,-4.717500204910516359e-01
2.735921530153273107e+00,-4.688897061667298694e-01
2.742211004935234619e+00,-4.660294459690068614e-01
2.748500479717196132e+00,-4.631692378949905375e-01
2.754789954499157645e+00,-4.603090800158464724e-01
2.761079429281119157e+00,-4.574489704740622997e-01
2.767368904063080670e+00,-4.545889074808160402e-01
2.773658378845042183e+00,-4.517288893134385752e-01
2.779947853627004140e+00,-4.488689143129707126e-01
2.786237328408965652e+00,-4.460089808818099577e-01
2.792526803190927165e+00,-4.431490874814443259e-01
2.798816277972888678e+00,-4.402892326302696446e-01
2.805105752754850190e+00,-4.374294149014863464e-01
2.811395227536811703e+00,-4.345696329210753106e-01
2.817684702318773216e+00,-4.317098853658474233e-01
2.823974177100734728e+00,-4.288501709615641921e-01
2.830263651882696241e+00,-4.259904884811303027e-01
2.836553126664657754e+00,-4.231308367428492367e-01
2.842842601446619266e+00,-4.202712146087472789e-01
2.849132076228580779e+00,-4.174116209829557000e-01
2.855421551010542291e+00,-4.145520548101546687e-01
2.861711025792504248e+00,-4.116925150740740058e-01
2.868000500574465761e+00,-4.088330007960503387e-01
2.874289975356427274e+00,-4.059735110336348818e-01
2.880579450138388786e+00,-4.031140448792553954e-01
2.886868924920350299e+00,-4.002546014589269952e-01
2.893158399702311812e+00,-3.973951799310087019e-01
2.899447874484273324e+00,-3.945357794850079536e-01
2.905737349266234837e+00,-3.916763993404290822e-01
2.912026824048196350e+00,-3.888170387456622024e-01
2.918316298830157862e+00,-3.859576969769169530e-01
2.924605773612119375e+00,-3.830983733371913225e-01
2.930895248394080888e+00,-3.802390671552822177e-01
2.937184723176042400e+00,-3.773797777848306723e-01
2.943474197958004357e+00,-3.745205046034016938e-01
2.949763672739965870e+00,-3.716612470116009703e-01
2.956053147521927382e+00,-3.688020044322208868e-01
2.962342622303888895e+00,-3.659427763094202923e-01
2.968632097085850408e+00,-3.630835621079340214e-01
2.974921571867811920e+00,-3.602243613123117250e-01
2.981211046649773433e+00,-3.573651734261833468e-01
2.987500521431734946e+00,-3.545059979715547982e-01
2.993789996213696458e+00,-3.516468344881271690e-01
3.000079470995657971e+00,-3.487876825326416963e-01
3.006368945777619484e+00,-3.459285416782491573e-01
3.012658420559580996e+00,-3.430694115139032441e-01
3.018947895341542953e+00,-3.402102916437752533e-01
3.025237370123504466e+00,-3.373511816866909818e-01
3.031526844905465978e+00,-3.344920812755876049e-01
3.037816319687427491e+00,-3.316329900569927602e-01
3.044105794469389004e+00,-3.287739076905200619e-01
3.050395269251350516e+00,-3.259148338483863760e-01
3.056684744033312029e+00,-3.230557682149441945e-01
3.062974218815273542e+00,-3.201967104862322167e-01
3.069263693597235054e+00,-3.173376603695436948e-01
3.075553168379196567e+00,-3.144786175830094344e-01
3.081842643161158080e+00,-3.116195818551963370e-01
3.088132117943119592e+00,-3.087605529247214875e-01
3.094421592725081105e+00,-3.059015305398795626e-01
3.100711067507043062e+00,-3.030425144582857833e-01
3.107000542289004574e+00,-3.001835044465290814e-01
3.113290017070966087e+00,-2.973245002798412528e-01
3.119579491852927600e+00,-2.944655017417767695e-01
3.125868966634889112e+00,-2.916065086239045812e-01
3.132158441416850625e+00,-2.887475207255114640e-01
3.138447916198812138e+00,-2.858885378533151389e-01
3.144737390980773650e+00,-2.830295598211916008e-01
3.151026865762735163e+00,-2.801705864499077769e-01
3.157316340544696676e+00,-2.773116175668675076e-01
3.163605815326658188e+00,-2.744526530058655212e-01
3.169895290108619701e+00,-2.715936926068516222e-01
3.176184764890581214e+00,-2.687347362157010977e-01
3.182474239672543170e+00,-2.658757836839971134e-01
3.188763714454504683e+00,-2.630168348688179947e-01
